qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
4519,76,8,1,9,1,01:13.6,01:16.7,
4520,76,4,4,5,2,01:14.1,01:16.3,
4521,76,17,3,7,3,01:14.6,01:17.1,
4522,76,21,4,6,4,01:14.8,01:17.3,
4523,76,15,7,16,5,01:15.2,01:17.4,
4524,76,2,3,8,6,01:15.1,01:17.8,
4525,76,14,9,14,7,01:15.3,01:18.5,
4526,76,30,6,1,8,01:16.2,01:18.5,
4527,76,35,15,11,9,01:15.9,01:19.0,
4528,76,22,6,2,10,01:16.1,01:18.8,
4529,76,13,15,12,11,01:16.2,01:18.9,
4530,76,24,9,15,12,01:16.8,01:20.3,
4531,76,40,18,20,13,01:18.6,01:22.2,
4532,76,27,18,21,14,01:19.2,01:23.0,
4533,76,33,17,18,15,01:19.4,01:23.7,
4534,76,31,1,10,16,01:14.9,,
4535,76,39,17,19,17,01:19.5,01:23.9,
4536,76,23,7,17,18,,,
4537,841,20,9,1,1,01:25.3,01:24.1,01:23.5
4538,841,1,1,3,2,01:25.4,01:24.6,01:24.3
4539,841,17,9,2,3,01:25.9,01:24.7,01:24.4
4540,841,18,1,4,4,01:25.9,01:25.0,01:24.8
4541,841,4,6,5,5,01:25.7,01:25.2,01:25.0
4542,841,808,4,10,6,01:25.5,01:25.6,01:25.2
4543,841,3,131,8,7,01:25.9,01:25.6,01:25.4
4544,841,13,6,6,8,01:26.0,01:25.6,01:25.6
4545,841,155,15,16,9,01:25.7,01:25.4,01:25.6
4546,841,67,5,18,10,01:26.2,01:25.9,01:27.1
4547,841,30,131,7,11,01:26.0,01:26.0,
4548,841,153,5,19,12,01:26.6,01:26.1,
4549,841,815,15,17,13,01:25.8,01:26.1,
4550,841,814,10,15,14,01:27.2,01:26.7,
4551,841,813,3,12,15,01:26.3,01:26.8,
4552,841,16,10,14,16,01:26.2,01:31.4,
4553,841,22,3,11,17,01:26.3,,
4554,841,2,4,9,18,01:27.2,,
4555,841,5,205,20,19,01:29.3,,
4556,841,15,205,21,20,01:29.3,,
4557,841,10,166,24,21,01:29.9,,
4558,841,816,166,25,22,01:30.8,,
4562,842,20,9,1,1,01:37.5,01:35.9,01:34.9
4560,841,24,164,23,23,01:33.0,,
4561,841,39,164,22,24,01:34.3,,
4563,842,1,1,3,2,01:36.9,01:35.9,01:35.0
4564,842,17,9,2,3,01:37.9,01:36.1,01:35.2
4565,842,18,1,4,4,01:37.0,01:35.6,01:35.2
4566,842,4,6,5,5,01:36.9,01:36.3,01:35.8
4567,842,2,4,9,6,01:37.2,01:36.8,01:36.1
4568,842,13,6,6,7,01:36.7,01:36.6,01:36.3
4569,842,808,4,10,8,01:37.2,01:36.6,01:36.3
4570,842,3,131,8,9,01:37.3,01:36.4,01:36.8
4571,842,155,15,16,10,01:37.0,01:36.7,01:36.8
4572,842,30,131,7,11,01:36.9,01:37.0,
4573,842,67,5,18,12,01:37.7,01:37.2,
4574,842,153,5,19,13,01:37.7,01:37.3,
4575,842,814,10,15,14,01:38.0,01:37.4,
4576,842,22,3,11,15,01:38.2,01:37.5,
4577,842,815,15,17,16,01:37.8,01:37.5,
4578,842,16,10,14,17,01:37.7,01:37.6,
4579,842,813,3,12,18,01:38.3,,
4580,842,5,205,20,19,01:38.6,,
4581,842,15,205,21,20,01:38.8,,
4582,842,10,166,24,21,01:40.6,,
4583,842,816,166,25,22,01:41.0,,
4584,842,24,164,23,23,01:41.5,,
4585,842,39,164,22,24,01:42.6,,
4586,843,20,9,1,1,01:35.7,01:34.8,01:33.7
4587,843,18,1,4,2,01:35.9,01:34.7,01:34.4
4588,843,1,1,3,3,01:36.1,01:34.5,01:34.5
4589,843,3,131,8,4,01:35.3,01:35.9,01:34.7
4590,843,4,6,5,5,01:35.4,01:35.2,01:35.1
4591,843,13,6,6,6,01:35.5,01:35.4,01:35.1
4592,843,153,5,19,7,01:36.1,01:35.6,01:36.2
4593,843,814,10,15,8,01:35.7,01:35.9,01:36.2
4594,843,67,5,18,9,01:36.1,01:35.5,01:36.2
4595,843,808,4,10,10,01:35.4,01:35.1,
4596,843,16,10,14,11,01:36.1,01:35.9,
4597,843,815,15,17,12,01:36.0,01:36.1,
4598,843,155,15,16,13,01:36.1,01:36.2,
4599,843,30,131,7,14,01:35.5,01:36.5,
4600,843,22,3,11,15,01:35.9,01:36.5,
4601,843,2,4,9,16,01:35.9,01:36.6,
4602,843,813,3,12,17,01:36.1,01:37.0,
4603,843,17,9,2,18,01:36.5,,
4604,843,5,205,20,19,01:37.9,,
4605,843,15,205,21,20,01:38.3,,
4606,843,816,166,25,21,01:39.1,,
4607,843,10,166,24,22,01:39.7,,
4608,843,24,164,23,23,01:40.2,,
4609,843,39,164,22,24,01:40.4,,
4610,844,20,9,1,1,01:27.0,01:25.6,01:25.0
4611,844,17,9,2,2,01:27.1,01:26.1,01:25.5
4612,844,3,131,8,3,01:27.5,01:25.8,01:25.6
4613,844,1,1,3,4,01:27.1,01:26.1,01:25.6
4614,844,4,6,5,5,01:27.3,01:26.2,01:25.9
4615,844,18,1,4,6,01:27.4,01:26.5,01:26.0
4616,844,808,4,10,7,01:27.5,01:26.7,01:26.3
4617,844,30,131,7,8,01:27.7,01:26.1,01:26.6
4618,844,2,4,9,9,01:27.9,01:26.7,01:26.7
4619,844,13,6,6,10,01:27.0,01:26.4,
4620,844,22,3,11,11,01:28.2,01:26.8,
4621,844,16,10,14,12,01:27.4,01:27.0,
4622,844,814,10,15,13,01:27.6,01:27.1,
4623,844,813,3,12,14,01:27.4,01:27.2,
4624,844,815,15,17,15,01:27.8,01:27.2,
4625,844,67,5,18,16,01:27.6,01:27.3,
4626,844,153,5,19,17,01:28.1,01:27.6,
4627,844,5,205,20,18,01:28.8,,
4628,844,15,205,21,19,01:29.7,,
4629,844,816,166,25,20,01:30.4,,
4630,844,24,164,23,21,01:30.7,,
4631,844,10,166,24,22,01:30.8,,
4632,844,39,164,22,23,01:31.6,,
4633,845,17,9,2,1,01:23.6,01:21.8,01:21.0
4634,845,20,9,1,2,01:24.1,01:21.5,01:21.2
4635,845,1,1,3,3,01:24.4,01:22.1,01:22.0
4636,845,4,6,5,4,01:23.5,01:22.8,01:22.0
4637,845,18,1,4,5,01:24.4,01:22.0,01:22.0
4638,845,808,4,10,6,01:23.1,01:22.9,01:22.5
4639,845,3,131,8,7,01:23.5,01:22.6,01:22.6
4640,845,13,6,6,8,01:23.5,01:23.0,01:22.9
4641,845,813,3,12,9,01:23.4,01:22.9,01:23.0
4642,845,30,131,7,10,01:23.0,01:22.7,
4643,845,67,5,18,11,01:24.0,01:23.2,
4644,845,815,15,17,12,01:24.2,01:23.4,
4645,845,153,5,19,13,01:24.0,01:23.7,
4646,845,155,15,16,14,01:23.7,01:23.7,
4647,845,5,205,20,15,01:25.9,01:25.4,
4648,845,814,10,15,16,01:24.3,01:26.1,
4649,845,16,10,14,17,01:24.6,01:26.6,
4650,845,15,205,21,18,01:26.5,,
4651,845,22,3,11,19,01:26.9,,
4652,845,10,166,24,20,01:27.3,,
4653,845,24,164,23,21,01:27.8,,
4654,845,39,164,22,22,01:27.9,,
4655,845,816,166,25,23,01:28.6,,
4656,846,20,9,1,1,01:15.6,01:14.3,01:13.6
4657,846,18,1,4,2,01:15.4,01:14.5,01:14.0
4658,846,17,9,2,3,01:16.1,01:14.7,01:14.0
4659,846,4,6,5,4,01:16.1,01:14.6,01:14.5
4660,846,30,131,7,5,01:16.1,01:15.0,01:14.7
4661,846,13,6,6,6,01:16.3,01:14.6,01:14.9
4662,846,1,1,3,7,01:15.2,01:14.3,01:15.3
4663,846,3,131,8,8,01:15.9,01:14.7,01:15.8
4664,846,813,3,12,9,01:15.8,01:15.5,01:16.5
4665,846,815,15,17,10,01:15.9,01:15.5,
4666,846,808,4,10,11,01:16.4,01:15.8,
4667,846,22,3,11,12,01:16.6,01:15.8,
4668,846,155,15,16,13,01:16.5,01:16.0,
4669,846,814,10,15,14,01:16.8,01:16.1,
4670,846,16,10,14,15,01:16.6,01:16.1,
4671,846,2,4,9,16,01:16.7,01:16.2,
4672,846,67,5,18,17,01:16.4,01:16.3,
4673,846,5,205,20,18,01:17.3,,
4674,846,15,205,21,19,01:17.4,,
4675,846,153,5,19,20,01:17.8,,
4676,846,10,166,24,21,01:17.9,,
4677,846,816,166,25,22,01:18.7,,
4678,846,39,164,22,23,,,
4679,846,24,164,23,24,,,
4680,847,20,9,1,1,01:14.0,01:13.5,01:13.0
4681,847,4,6,5,2,01:13.8,01:13.7,01:13.2
4682,847,13,6,6,3,01:14.0,01:13.4,01:13.2
4683,847,17,9,2,4,01:14.4,01:13.7,01:13.4
4684,847,1,1,3,5,01:14.1,01:13.9,01:13.6
4685,847,3,131,8,6,01:14.9,01:14.0,01:13.8
4686,847,18,1,4,7,01:14.4,01:14.0,01:13.8
4687,847,30,131,7,8,01:15.0,01:14.2,01:13.9
4688,847,2,4,9,9,01:15.1,01:14.5,01:14.1
4689,847,808,4,10,10,01:14.7,01:14.4,01:14.1
4690,847,814,10,15,11,01:14.9,01:14.8,
4691,847,813,3,12,12,01:15.6,01:15.0,
4692,847,155,15,16,13,01:15.7,01:15.3,
4693,847,16,10,14,14,01:14.9,01:15.3,
4694,847,67,5,18,15,01:15.9,01:15.3,
4695,847,22,3,11,16,01:15.3,01:15.4,
4696,847,37,15,17,17,01:16.2,01:15.6,
4697,847,153,5,19,18,01:16.3,,
4698,847,15,205,21,19,01:16.7,,
4699,847,5,205,20,20,01:16.8,,
4700,847,24,164,23,21,01:18.4,,
4701,847,10,166,24,22,01:18.5,,
4702,847,39,164,22,23,01:18.6,,
4703,847,816,166,25,24,01:19.4,,
4704,848,20,9,1,1,01:39.1,01:37.3,01:37.0
4705,848,17,9,2,2,01:40.0,01:38.1,01:37.2
4706,848,1,1,3,3,01:39.2,01:37.7,01:37.4
4707,848,4,6,5,4,01:39.7,01:37.9,01:37.5
4708,848,13,6,6,5,01:38.4,01:38.6,01:37.5
4709,848,18,1,4,6,01:39.5,01:37.7,01:37.6
4710,848,3,131,8,7,01:39.3,01:38.4,01:38.2
4711,848,30,131,7,8,01:39.2,01:38.4,01:38.2
4712,848,2,4,9,9,01:39.9,01:38.8,
4713,848,16,10,14,10,01:39.3,01:39.0,
4714,848,808,4,10,11,01:39.7,01:39.1,
4715,848,814,10,15,12,01:39.9,01:39.4,
4716,848,22,3,11,13,01:39.6,01:39.5,
4717,848,155,15,16,14,01:40.1,01:39.5,
4718,848,813,3,12,15,01:39.7,01:39.6,
4719,848,815,15,17,16,01:39.5,01:39.7,
4720,848,67,5,18,17,01:39.7,01:39.7,
4721,848,153,5,19,18,01:40.2,,
4722,848,5,205,20,19,01:41.7,,
4723,848,15,205,21,20,01:42.2,,
4724,848,10,166,24,21,01:42.6,,
4725,848,24,164,23,22,01:43.6,,
4726,848,816,166,25,23,01:43.7,,
4727,848,39,164,22,24,01:44.4,,
4728,849,17,9,2,1,01:32.7,01:31.7,01:30.4
4729,849,20,9,1,2,01:33.0,01:32.4,01:30.4
4730,849,4,6,5,3,01:33.0,01:31.7,01:30.5
4731,849,13,6,6,4,01:32.8,01:31.6,01:31.1
4732,849,18,1,4,5,01:34.2,01:32.3,01:31.9
4733,849,814,10,15,6,01:34.5,01:32.6,01:31.9
4734,849,813,3,12,7,01:32.7,01:32.6,01:31.9
4735,849,155,15,16,8,01:34.3,01:32.4,01:32.1
4736,849,3,131,8,9,01:34.2,01:32.3,01:32.2
4737,849,1,1,3,10,01:33.6,01:32.5,01:32.4
4738,849,16,10,14,11,01:34.5,01:32.6,
4739,849,815,15,17,12,01:34.1,01:32.6,
4740,849,30,131,7,13,01:34.2,01:32.7,
4741,849,808,4,10,14,01:34.4,01:32.7,
4742,849,22,3,11,15,01:33.5,01:33.1,
4743,849,2,4,9,16,01:35.1,01:33.8,
4744,849,5,205,20,17,01:34.9,01:34.8,
4745,849,153,5,19,18,01:35.2,,
4746,849,67,5,18,19,01:35.7,,
4747,849,10,166,24,20,01:36.2,,
4748,849,15,205,21,21,01:36.5,,
4749,849,816,166,25,22,01:37.2,,
4750,849,24,164,23,23,01:37.5,,
4751,849,817,164,22,24,01:38.1,,
4752,850,17,9,2,1,01:33.1,01:31.3,01:30.1
4753,850,1,1,3,2,01:32.9,01:31.0,01:30.1
4754,850,20,9,1,3,01:33.0,01:31.0,01:30.2
4755,850,4,6,5,4,01:32.9,01:31.2,01:30.4
4756,850,13,6,6,5,01:31.8,01:31.6,01:30.9
4757,850,3,131,8,6,01:32.8,01:31.3,01:31.3
4758,850,18,1,4,7,01:33.2,01:31.5,01:31.3
4759,850,16,10,14,8,01:32.3,01:31.8,01:32.0
4760,850,808,4,10,9,01:33.2,01:32.0,01:32.2
4761,850,30,131,7,10,01:32.6,01:32.2,01:32.5
4762,850,2,4,9,11,01:32.5,01:32.2,
4763,850,814,10,15,12,01:32.7,01:32.6,
4764,850,813,3,12,13,01:33.0,01:32.6,
4765,850,22,3,11,14,01:33.7,01:33.0,
4766,850,815,15,17,15,01:33.3,01:33.2,
4767,850,67,5,18,16,01:33.6,01:33.5,
4768,850,153,5,19,17,01:33.7,01:33.7,
4769,850,155,15,16,18,01:33.8,,
4770,850,5,205,20,19,01:35.6,,
4771,850,10,166,24,20,01:36.4,,
4772,850,812,205,21,21,01:36.4,,
4773,850,816,166,25,22,01:36.6,,
4774,850,24,164,23,23,01:37.0,,
4775,850,817,164,22,24,01:37.0,,
4776,851,20,9,1,1,01:21.7,01:21.1,01:19.8
4777,851,1,1,3,2,01:21.6,01:21.1,01:20.0
4778,851,18,1,4,3,01:22.0,01:20.6,01:20.0
4779,851,13,6,6,4,01:22.1,01:21.1,01:20.4
4780,851,4,6,5,5,01:21.6,01:20.3,01:20.4
4781,851,17,9,2,6,01:22.2,01:20.9,01:20.5
4782,851,3,131,8,7,01:23.0,01:21.2,01:21.1
4783,851,16,10,14,8,01:22.2,01:22.0,01:21.4
4784,851,30,131,7,9,01:22.9,01:21.9,01:21.9
4785,851,815,15,17,10,01:23.1,01:22.2,
4786,851,814,10,15,11,01:23.0,01:22.3,
4787,851,808,4,10,12,01:23.1,01:22.3,
4788,851,155,15,16,13,01:23.3,01:22.4,
4789,851,2,4,9,14,01:23.0,01:22.5,
4790,851,22,3,11,15,01:23.1,01:22.7,
4791,851,153,5,19,16,01:23.3,01:23.0,
4792,851,813,3,12,17,01:23.8,,
4793,851,67,5,18,18,01:24.1,,
4794,851,5,205,20,19,01:24.4,,
4795,851,15,205,21,20,01:24.5,,
4796,851,10,166,24,21,01:26.3,,
4797,851,24,164,23,22,01:26.3,,
4798,851,817,164,22,23,01:26.5,,
4799,851,816,166,25,24,01:26.5,,
4800,852,20,9,1,1,02:03.0,02:03.3,01:48.3
4801,852,1,1,3,2,02:03.0,02:02.8,01:48.7
4802,852,17,9,2,3,02:02.8,02:03.3,01:49.4
4803,852,13,6,6,4,02:05.8,02:04.5,01:50.3
4804,852,3,131,8,5,02:05.1,02:03.7,01:50.6
4805,852,153,5,19,6,02:05.4,02:04.6,01:50.8
4806,852,811,4,9,7,02:05.0,02:04.5,01:51.1
4807,852,4,6,5,8,02:04.5,02:02.8,01:51.3
4808,852,815,15,17,9,02:06.3,02:04.6,01:51.4
4809,852,808,4,10,10,02:05.3,02:03.5,01:52.3
4810,852,67,5,18,11,02:04.7,02:04.7,
4811,852,155,15,16,12,02:07.2,02:04.8,
4812,852,18,1,4,13,02:01.8,02:05.2,
4813,852,22,3,11,14,02:05.7,02:07.3,
4814,852,16,10,14,15,02:06.0,02:07.8,
4815,852,813,3,12,16,02:05.6,02:08.1,
4816,852,5,205,20,17,02:06.8,02:08.4,
4817,852,814,10,15,18,02:07.8,,
4818,852,15,205,21,19,02:08.8,,
4819,852,10,166,24,20,02:09.6,,
4820,852,816,166,25,21,02:11.6,,
4821,852,24,164,23,22,02:11.6,,
4822,852,817,164,22,23,02:13.1,,
4823,854,20,9,1,1,01:46.4,01:44.9,01:44.4
4824,854,17,9,2,2,01:47.3,01:45.7,01:44.7
4825,854,18,1,4,3,01:47.0,01:45.5,01:44.8
4826,854,1,1,3,4,01:47.0,01:46.8,01:44.8
4827,854,4,6,5,5,01:47.1,01:45.8,01:44.9
4828,854,13,6,6,6,01:47.9,01:46.0,01:45.8
4829,854,3,131,8,7,01:47.7,01:46.4,01:46.0
4830,854,30,131,7,8,01:48.8,01:46.0,
4831,854,16,10,14,9,01:48.0,01:47.1,
4832,854,814,10,15,10,01:48.0,01:47.5,
4833,854,815,15,17,11,01:47.7,01:47.6,
4834,854,22,3,11,12,01:48.1,01:48.1,
4835,854,813,3,12,13,01:49.7,01:48.3,
4836,854,67,5,18,14,01:48.8,01:48.6,
4837,854,811,4,9,15,01:48.9,01:48.7,
4838,854,153,5,19,16,01:49.6,01:49.9,
4839,854,155,15,16,17,01:48.1,,
4840,854,808,4,10,18,01:49.8,,
4841,854,5,205,20,19,01:50.9,,
4842,854,15,205,21,20,01:51.0,,
4843,854,10,166,24,21,01:52.2,,
4844,854,816,166,25,22,01:52.4,,
4845,854,817,164,22,23,01:52.4,,
4846,854,24,164,23,24,01:52.8,,
4847,855,20,9,1,1,01:33.1,01:31.4,01:30.5
4848,855,18,1,4,2,01:32.9,01:31.4,01:30.5
4849,855,1,1,3,3,01:32.8,01:31.1,01:30.6
4850,855,13,6,6,4,01:33.2,01:31.9,01:30.8
4851,855,4,6,5,5,01:32.8,01:31.6,01:30.9
4852,855,17,9,2,6,01:33.1,01:31.6,01:31.2
4853,855,155,15,16,10,01:32.6,01:32.4,
4854,855,30,131,7,7,01:33.7,01:32.1,
4855,855,811,4,9,8,01:33.4,01:32.3,
4856,855,808,4,10,9,01:32.9,01:32.2,
4857,855,16,10,14,11,01:32.8,01:32.5,
4858,855,814,10,15,12,01:33.5,01:32.7,
4859,855,22,3,11,13,01:33.9,01:33.1,
4860,855,813,3,12,14,01:33.8,01:33.2,
4861,855,67,5,18,15,01:33.1,01:33.2,
4862,855,153,5,19,16,01:35.1,01:33.4,
4863,855,815,15,17,17,01:34.7,,
4864,855,5,205,20,18,01:35.5,,
4865,855,15,205,21,19,01:35.5,,
4866,855,816,166,25,20,01:36.4,,
4867,855,10,166,24,21,01:36.5,,
4868,855,817,164,22,22,01:37.8,,
4869,855,3,131,8,23,,,
4870,855,24,164,23,24,,,
4871,856,1,1,3,1,01:37.5,01:36.5,01:35.8
4872,856,20,9,1,2,01:39.1,01:37.3,01:36.0
4873,856,18,1,4,3,01:37.9,01:37.3,01:36.1
4874,856,17,9,2,4,01:39.1,01:37.3,01:36.5
4875,856,13,6,6,5,01:38.7,01:37.3,01:36.8
4876,856,4,6,5,6,01:38.4,01:37.4,01:37.0
4877,856,3,131,8,7,01:38.4,01:37.9,01:37.8
4878,856,808,4,10,8,01:38.4,01:38.2,01:38.1
4879,856,814,10,15,9,01:38.5,01:38.3,
4880,856,16,10,14,10,01:38.8,01:38.2,
4881,856,153,5,19,11,01:39.4,01:38.3,
4882,856,30,131,7,12,01:38.5,01:38.4,
4883,856,67,5,18,13,01:39.4,01:38.5,
4884,856,155,15,16,14,01:39.5,01:38.8,
4885,856,811,4,9,15,01:39.3,01:38.8,
4886,856,813,3,12,16,01:39.4,01:39.2,
4887,856,815,15,17,17,01:39.1,01:39.4,
4888,856,22,3,11,18,01:39.5,,
4889,856,5,205,20,19,01:40.5,,
4890,856,15,205,21,20,01:41.1,,
4891,856,10,166,24,21,01:42.1,,
4892,856,816,166,25,22,01:43.5,,
4893,856,24,164,23,23,01:43.8,,
4894,856,817,164,22,24,,,
4895,857,20,9,1,1,01:26.2,01:24.7,01:24.2
4896,857,1,1,3,2,01:26.6,01:25.0,01:24.5
4897,857,17,9,2,3,01:26.5,01:25.3,01:24.5
4898,857,4,6,5,4,01:26.8,01:25.2,01:24.5
4899,857,18,1,4,5,01:26.2,01:25.3,01:25.0
4900,857,13,6,6,6,01:27.0,01:25.5,01:25.1
4901,857,3,131,8,7,01:26.4,01:25.6,01:25.5
4902,857,16,10,14,8,01:26.3,01:26.1,
4903,857,67,5,18,9,01:26.6,01:26.2,
4904,857,153,5,19,10,01:26.6,01:26.3,
4905,857,808,4,10,11,01:26.2,01:26.3,
4906,857,30,131,7,12,01:26.8,01:26.3,
4907,857,814,10,15,13,01:26.9,01:26.5,
4908,857,813,3,12,14,01:26.8,01:26.5,
4909,857,811,4,9,15,01:26.8,01:26.7,
4910,857,22,3,11,16,01:27.5,01:27.2,
4911,857,815,15,17,17,01:27.2,01:27.6,
4912,857,155,15,16,18,01:27.9,,
4913,857,5,205,20,19,01:28.6,,
4914,857,15,205,21,20,01:28.8,,
4915,857,817,164,23,21,01:30.2,,
4916,857,39,164,22,22,01:30.2,,
4917,857,816,166,25,23,01:30.9,,
4918,857,10,166,24,24,01:34.0,,
4919,858,20,9,1,1,01:40.5,01:38.5,01:38.5
4920,858,1,1,3,2,01:39.8,01:38.4,01:38.6
4921,858,18,1,4,3,01:40.2,01:39.1,01:38.6
4922,858,17,9,2,4,01:40.2,01:38.8,01:38.9
4923,858,4,6,5,5,01:41.4,01:39.1,01:39.1
4924,858,13,6,6,6,01:41.6,01:39.6,01:39.7
4925,858,3,131,8,7,01:41.1,01:39.4,01:39.8
4926,858,30,131,7,8,01:42.6,01:40.6,01:40.7
4927,858,16,10,14,9,01:40.6,01:40.2,01:40.8
4928,858,814,10,15,10,01:41.1,01:40.4,
4929,858,815,15,17,11,01:41.3,01:40.9,
4930,858,808,4,10,12,01:41.0,01:40.9,
4931,858,67,5,18,13,01:41.7,01:41.0,
4932,858,811,4,9,14,01:41.4,01:41.1,
4933,858,153,5,19,15,01:41.4,01:41.2,
4934,858,155,15,16,16,01:41.6,01:41.2,
4935,858,813,3,12,17,01:42.3,01:41.8,
4936,858,5,205,20,18,01:43.0,,
4937,858,15,205,21,19,01:43.9,,
4938,858,10,166,24,20,01:44.5,,
4939,858,817,164,22,21,01:44.6,,
4940,858,816,166,25,22,01:44.7,,
4941,858,24,164,23,23,01:45.2,,
4942,859,20,9,1,1,01:13.7,01:12.4,01:11.9
4943,859,17,9,2,2,01:13.5,01:12.7,01:12.1
4944,859,18,1,4,3,01:13.3,01:12.8,01:12.3
4945,859,1,1,3,4,01:13.4,01:12.8,01:12.5
4946,859,4,6,5,5,01:14.0,01:12.9,01:12.6
4947,859,3,131,8,6,01:14.1,01:12.6,01:13.0
4948,859,13,6,6,7,01:14.3,01:13.3,01:13.1
4949,859,16,10,14,8,01:13.5,01:13.3,01:13.3
4950,859,811,4,9,9,01:14.5,01:13.3,01:13.8
4951,859,30,131,7,10,01:13.7,01:13.6,
4952,859,814,10,15,11,01:13.7,01:13.6,
4953,859,22,3,11,12,01:14.1,01:13.8,
4954,859,153,5,19,13,01:14.2,01:13.8,
4955,859,67,5,18,14,01:14.5,01:13.9,
4956,859,808,4,10,15,01:13.9,01:14.1,
4957,859,155,15,16,16,01:14.6,01:14.1,
4958,859,815,15,17,17,01:14.4,01:14.2,
4959,859,813,3,12,18,01:14.6,,
4960,859,5,205,20,19,01:15.1,,
4961,859,15,205,21,20,01:15.4,,
4962,859,24,164,23,21,01:16.6,,
4963,859,817,164,22,22,01:16.9,,
4964,859,816,166,25,23,01:17.0,,
4965,859,10,166,24,24,01:17.1,,
4966,860,1,1,4,1,01:26.8,01:25.6,01:24.9
4967,860,18,1,3,2,01:26.8,01:25.7,01:25.1
4968,860,154,208,10,3,01:26.5,01:25.8,01:25.3
4969,860,30,131,7,4,01:26.6,01:25.6,01:25.3
4970,860,17,9,2,5,01:27.1,01:26.6,01:25.7
4971,860,20,9,1,6,01:26.8,01:26.0,01:25.7
4972,860,3,131,8,7,01:26.8,01:25.5,01:25.7
4973,860,813,3,18,8,01:26.8,01:26.2,01:25.9
4974,860,807,10,12,9,01:27.5,01:26.3,01:26.5
4975,860,817,5,16,10,01:27.0,01:26.3,
4976,860,818,5,17,11,01:26.5,01:26.4,
4977,860,4,6,5,12,01:26.7,01:26.5,
4978,860,155,15,14,13,01:26.2,01:26.6,
4979,860,811,3,19,14,01:27.0,01:26.7,
4980,860,814,10,11,15,01:27.5,01:27.1,
4981,860,13,6,6,16,01:27.6,01:27.5,
4982,860,815,15,15,17,01:26.6,,
4983,860,8,208,9,18,01:27.8,,
4984,860,5,207,20,19,01:28.7,,
4985,860,808,207,21,20,01:29.0,,
4986,860,10,206,24,21,01:30.9,,
4987,860,819,206,25,22,01:31.7,,
4988,860,37,164,22,23,01:33.5,,
4989,860,39,164,23,24,01:33.6,,
4990,861,1,1,4,1,01:37.8,01:37.1,01:36.2
4991,861,18,1,3,2,01:37.6,01:36.9,01:36.4
4992,861,30,131,7,3,01:37.5,01:37.0,01:36.4
4993,861,17,9,2,4,01:37.2,01:37.4,01:36.5
4994,861,8,208,9,5,01:38.0,01:36.7,01:36.5
4995,861,20,9,1,6,01:38.1,01:37.4,01:36.6
4996,861,154,208,10,7,01:38.1,01:37.3,01:36.7
4997,861,3,131,8,8,01:37.7,01:37.0,01:36.7
4998,861,4,6,5,9,01:38.2,01:37.4,01:37.6
4999,861,815,15,15,10,01:37.9,01:37.5,01:37.7
5000,861,813,3,18,11,01:37.8,01:37.6,
5001,861,13,6,6,12,01:38.4,01:37.7,
5002,861,811,3,19,13,01:38.4,01:37.8,
5003,861,814,10,11,14,01:38.3,01:37.9,
5004,861,817,5,16,15,01:38.4,01:37.9,
5005,861,807,10,12,16,01:38.3,01:37.9,
5006,861,155,15,14,17,01:38.4,01:38.1,
5007,861,818,5,17,18,01:39.1,,
5008,861,5,207,20,19,01:39.3,,
5009,861,808,207,21,20,01:39.6,,
5010,861,10,206,24,21,01:40.9,,
5011,861,819,206,25,22,01:41.3,,
5012,861,37,164,22,23,01:42.9,,
5013,861,39,164,23,24,01:43.7,,
5014,862,3,131,8,1,01:36.9,01:35.7,01:35.1
5015,862,1,1,4,2,01:36.8,01:35.9,01:35.6
5016,862,30,131,7,3,01:36.8,01:35.8,01:35.7
5017,862,155,15,14,4,01:36.9,01:35.9,01:35.8
5018,862,8,208,9,5,01:36.9,01:35.9,01:35.9
5019,862,18,1,3,6,01:36.7,01:35.9,01:36.2
5020,862,17,9,2,7,01:36.7,01:35.7,01:36.3
5021,862,815,15,15,8,01:36.2,01:35.8,01:36.5
5022,862,4,6,5,9,01:36.3,01:36.0,01:36.6
5023,862,154,208,10,10,01:36.3,01:35.9,
5024,862,20,9,1,11,01:36.9,01:36.0,
5025,862,13,6,6,12,01:36.6,01:36.3,
5026,862,813,3,18,13,01:36.5,01:36.3,
5027,862,811,3,19,14,01:36.7,01:36.3,
5028,862,814,10,11,15,01:36.6,01:36.3,
5029,862,807,10,12,16,01:36.9,01:36.7,
5030,862,817,5,16,17,01:36.9,01:37.0,
5031,862,818,5,17,18,01:37.7,,
5032,862,5,207,20,19,01:38.5,,
5033,862,808,207,21,20,01:38.7,,
5034,862,10,206,24,21,01:39.3,,
5035,862,819,206,25,22,01:39.7,,
5036,862,37,164,22,23,01:40.4,,
5037,862,39,164,23,24,01:41.0,,
5038,863,20,9,1,1,01:34.3,01:33.5,01:32.4
5039,863,1,1,4,2,01:34.8,01:33.2,01:32.5
5040,863,17,9,2,3,01:34.0,01:33.3,01:32.6
5041,863,18,1,3,4,01:34.8,01:33.4,01:32.7
5042,863,3,131,8,5,01:34.6,01:33.2,01:32.8
5043,863,817,5,16,6,01:34.0,01:33.6,01:32.9
5044,863,154,208,10,7,01:34.0,01:33.2,01:33.0
5045,863,815,15,15,8,01:33.8,01:33.7,01:33.4
5046,863,4,6,5,9,01:34.8,01:33.4,
5047,863,814,10,11,10,01:36.6,01:33.5,
5048,863,8,208,9,11,01:34.6,01:33.8,
